,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
103,,,,,,,,857.0,,,5387.0,,857.0,,857.0,,,,5384.0,,,,,,,5384.0,,857.0,857.0,5147.0,,,,,,,,,5385.0,,,,,,5378.0,,,,,,857.0,5345.0,,,,1197.0,,,,,1197.0,,,,,134.0,,,,,5384.0,,,,,,,,,,,,,,,,,,,,,5384.0,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,,,,,,,,,,,,,,,,87.9,,
104,5360.0,,5398.0,5397.0,5398.0,5398.0,,,,5398.0,,,,5120.0,,5398.0,5398.0,,,,,5397.0,5374.0,67.6,,,5397.0,,,,,5397.0,,,5398.0,,,,,,,5398.0,,,,,,,5398.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5398.0,,5397.0,,,,,,,,,,,,,5398.0,,,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,2782.0,,,,,2806.0,745.0,,,5387.0,2787.0,745.0,,745.0,,,,5373.0,,,,,,2806.0,5384.0,,745.0,745.0,5147.0,,,2785.0,2808.0,,,,767.0,5385.0,2806.0,2811.0,,,,5378.0,,,2809.0,,,745.0,5210.0,,2809.0,,1197.0,,,,,1197.0,,,,761.0,134.0,,769.0,,,5384.0,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,5384.0,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,78.7,,,,,54.7,,,,,,,,,,87.9,,
106,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
107,,,,,,,,745.0,,,5387.0,,745.0,,745.0,,,,5334.0,,,,,,,5345.0,,745.0,745.0,1790.0,,,,,,,,,5347.0,,,,,,5378.0,,,,,,745.0,5204.0,,,,1197.0,,,,,1197.0,,,,,148.0,,,,,5345.0,,,,,,,,,,,,,,,,,,,,,5345.0,141.0,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,,,,,,,,,,,87.9,,,,,,,,,,,,,,,,87.9,,
108,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,292.0,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,767.0,,,,,769.0,5363.0,,,745.0,767.0,5363.0,,5361.0,,,,734.0,,,,,,769.0,734.0,,5361.0,5363.0,244.0,,,767.0,769.0,,,,2833.0,734.0,769.0,769.0,,,,745.0,,,769.0,,,5363.0,857.0,,769.0,,676.0,,,,,676.0,,,,2833.0,,,2843.0,,,734.0,,769.0,,,,,2843.0,769.0,,,,62.1,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,63.9,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
110,5339.0,,5398.0,5385.0,5398.0,5398.0,,,,5398.0,,,,2012.0,,5398.0,5398.0,,,,,5385.0,5374.0,67.6,,,5391.0,,,,,5397.0,,,5398.0,,,,,,,5398.0,,,,,,,5398.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5398.0,,5385.0,,,,,,,,,,,,,5398.0,,,5393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,734.0,,,5345.0,,734.0,,734.0,,,222.0,5371.0,,,,,,,5384.0,,734.0,734.0,1790.0,,,,,,,,,5384.0,,,,,,5336.0,,,,,,734.0,5208.0,,,,1197.0,,,,,1197.0,,,,,134.0,,,,,5384.0,,,,,,222.0,,,,,,,,,,,,,,,5382.0,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,222.0,,,,,,,,222.0,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,
112,,2782.0,,,,,2806.0,,,,,2787.0,,,,,,,,,,,,,2817.0,,,,,,,,2795.0,2808.0,,,,767.0,,2806.0,2811.0,,,,,,,2809.0,,,,,,2809.0,,,,,,,,,,,761.0,,,769.0,,,,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
113,,,,,,,,676.0,,,1197.0,,676.0,,676.0,,,,1192.0,,,,,,,1197.0,,676.0,676.0,739.0,,,,,,,,,1197.0,,,,,,1195.0,,,,,,676.0,1192.0,,,,5319.0,,,,,5319.0,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,228.0,,226.0,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5360.0,,5387.0,5397.0,5387.0,5387.0,,,,5387.0,,,,2017.0,,5387.0,5387.0,,,,,5397.0,5330.0,63.9,,,5391.0,,,,,5385.0,,,5398.0,,,,,,,5387.0,,,,,,,5387.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5387.0,,5397.0,,226.0,,,,,,226.0,,,,,5387.0,,,5393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,734.0,,,5334.0,,734.0,,734.0,,,226.0,5384.0,,,,,,,5371.0,,734.0,734.0,1790.0,,,,,,,,,5373.0,,,,,,5326.0,,,,,,734.0,5197.0,,,,1192.0,,,,,1192.0,,,,,,,,,,5371.0,,,,,,226.0,,,,,,,,,,,,,,,5373.0,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,222.0,,,,,,,,222.0,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,
116,,2782.0,,,,,2806.0,,,,,2785.0,,,,,,,,,,,,,2804.0,,,,,,,,2785.0,2808.0,,,,767.0,,2804.0,2809.0,,,,,,,2809.0,,,,,,2809.0,,,,,,,,,,,761.0,,,769.0,,,,,2804.0,,,,,771.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
117,,767.0,,,,,771.0,5363.0,,,745.0,767.0,5363.0,,5361.0,,,,734.0,,,,,,771.0,734.0,,5361.0,5363.0,244.0,,,767.0,771.0,,,,2833.0,734.0,771.0,771.0,,,,745.0,,,771.0,,,5363.0,857.0,,771.0,,676.0,,,,,676.0,,,,2828.0,,,2843.0,,,734.0,,771.0,,,,,2848.0,771.0,,,,62.1,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,63.9,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
118,5339.0,,5131.0,5397.0,5131.0,5131.0,,,,5131.0,,,,2017.0,,5131.0,5131.0,,,,,5397.0,5142.0,63.9,,,5134.0,,,,,5385.0,,,5142.0,,,,,,,5131.0,,,,,,,5131.0,,,,,,,,,,,5140.0,,,,,,,,,,,,5131.0,,5397.0,,215.0,,,,,,226.0,,,,,5131.0,,,5136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
120,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
121,,767.0,,,,,771.0,,,,,767.0,,,,,,,,,,,,,771.0,,,,,,,,767.0,771.0,,,,2833.0,,771.0,771.0,,,,,,,771.0,,,,,,771.0,,,,,,,,,,,2828.0,,,2843.0,,,,,771.0,,,,,2848.0,771.0,,,,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,,,,,,,,,,,,,,,,,,,,,,,
122,,2782.0,,,,,2806.0,,,,,2787.0,,,,,,,,,,,,,2817.0,,,,,,,,2795.0,2808.0,,,,767.0,,2806.0,2811.0,,,,,,,2809.0,,,,,,2809.0,,,,,,,,,,,761.0,,,769.0,,,,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
123,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
125,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
126,,2782.0,,,,,2806.0,,,,,2787.0,,,,,,,,,,,,,2817.0,,,,,,,,2795.0,2808.0,,,,767.0,,2806.0,2811.0,,,,,,,2809.0,,,,,,2809.0,,,,,,,,,,,761.0,,,769.0,,,,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
127,,2782.0,,,,,2798.0,,,,,2778.0,,,,,,,,,,,,,2795.0,,,,,,,,2785.0,2800.0,,,,767.0,,2796.0,2800.0,,,,,,,2800.0,,,,,,2800.0,,,,,,,,,,,761.0,,,769.0,,,,,2796.0,,,,,771.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
128,5339.0,,5131.0,5397.0,5131.0,5131.0,,,,5131.0,,,,2017.0,,5131.0,5131.0,,,,,5397.0,5142.0,63.9,,,5134.0,,,,,5385.0,,,5142.0,,,,,,,5131.0,,,,,,,5131.0,,,,,,,,,,,5140.0,,,,,,,,,,,,5131.0,,5397.0,,,,,,,,,,,,,5131.0,,,5136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,2776.0,,,,,2800.0,857.0,,,5204.0,2782.0,857.0,,857.0,,,,5197.0,,,,,,2817.0,5208.0,,857.0,857.0,1879.0,,,2780.0,2802.0,,,,767.0,5210.0,2800.0,2806.0,,,,5195.0,,,2804.0,,,857.0,5345.0,,2804.0,,1192.0,,,,,1192.0,,,,761.0,134.0,,769.0,,,5208.0,,2800.0,,,,,771.0,2795.0,,,,,,,,,,,,,5208.0,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
130,,,,,,,,734.0,,,5334.0,,734.0,,734.0,,,,5384.0,,,,,,,5371.0,,734.0,734.0,1790.0,,,,,,,,,5373.0,,,,,,5326.0,,,,,,734.0,5197.0,,,,1192.0,,,,,1192.0,,,,,,,,,,5371.0,,,,,,,,,,,,,,,,,,,,,5373.0,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,2782.0,,,,,2806.0,857.0,,,5387.0,2787.0,857.0,,857.0,,,,5373.0,,,,,,2817.0,5384.0,,857.0,857.0,5147.0,,,2785.0,2808.0,,,,767.0,5385.0,2806.0,2811.0,,143.0,,5378.0,137.0,,2809.0,,,857.0,5345.0,,2809.0,,1197.0,,,,,1197.0,,,,761.0,134.0,,769.0,,,5384.0,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,5384.0,,,,137.0,,,,,141.0,,,143.0,91.6,,,,,143.0,,,,143.0,,141.0,,,,,,,,,,,,,,137.0,,,,,,,,,,,,87.9,78.7,,,,,54.7,,,,,,,,,,87.9,,
132,5339.0,,5398.0,5397.0,5398.0,5398.0,,,,5398.0,,,,5120.0,,5398.0,5398.0,,,,,5397.0,5374.0,67.6,,,5397.0,,,,,5397.0,,,5398.0,,,,,,,5398.0,,,,,,,5398.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5398.0,,5397.0,,,,,,,,,,,,,5398.0,,,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,5339.0,,5398.0,5385.0,5398.0,5398.0,,,,5398.0,,,,2012.0,,5398.0,5398.0,,,,,5385.0,5374.0,67.6,,,5397.0,,,,,5397.0,,,5398.0,,,,,,,5398.0,,,,,,,5398.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5398.0,,5385.0,,226.0,,,,,,226.0,,,,,5398.0,,,5397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,292.0,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,767.0,,,,,771.0,5363.0,,,745.0,767.0,5363.0,,5361.0,,,,734.0,,,,,,771.0,734.0,,5361.0,5363.0,244.0,,,767.0,771.0,,,,2833.0,734.0,771.0,771.0,,,,745.0,,,771.0,,,5363.0,857.0,,771.0,,676.0,,,,,676.0,,,,2833.0,,,2843.0,,,734.0,,771.0,,,,,2848.0,771.0,,,,62.1,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,63.9,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,2782.0,,,,,2806.0,745.0,,,5387.0,2787.0,745.0,,745.0,,,,5384.0,,,,,,2806.0,5384.0,,745.0,745.0,5147.0,,,2785.0,2808.0,,,,767.0,5385.0,2806.0,2811.0,,,,5378.0,,,2809.0,,,745.0,5210.0,,2809.0,,1197.0,,,,,1197.0,,,,761.0,134.0,,769.0,,,5384.0,,2811.0,,,,,771.0,2800.0,,,,,,,,,,,,,5384.0,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,78.7,,,,,54.7,,,,,,,,,,87.9,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5339.0,,5398.0,5397.0,5398.0,5398.0,,,,5398.0,,,,5120.0,,5398.0,5398.0,,,,,5397.0,5374.0,67.6,,,5397.0,,,,,5397.0,,,5398.0,,,,,,,5398.0,,,,,,,5398.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5398.0,,5397.0,,,,,,,,,,,,,5398.0,,,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,292.0,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,134.0,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,134.0,,,,,,134.0,,,,,,,134.0,,,,,,,,,,,,,,148.0,,,,,134.0,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,,,,,5363.0,857.0,,,,676.0,,,,,676.0,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,734.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,102.0,,76.8,,,,,,,,,,,,,,,,76.8,,
143,,2782.0,,,,,2806.0,857.0,,,5387.0,2785.0,857.0,,857.0,,,,5373.0,,,,,,2804.0,5384.0,,857.0,857.0,5147.0,,,2785.0,2808.0,,,,767.0,5385.0,2804.0,2809.0,,,,5378.0,,,2809.0,,,857.0,5345.0,,2809.0,,1197.0,,,,,1197.0,,,,761.0,134.0,,769.0,,,5384.0,,2804.0,,,,,771.0,2800.0,,,,,,,,,,,,,5384.0,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,78.7,,,,,54.7,,,,,,,,,,87.9,,
144,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,292.0,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,676.0,,,1197.0,,676.0,,676.0,,,,1192.0,,,,,,,1197.0,,676.0,676.0,739.0,,,,,,,,,1197.0,,,,,,1195.0,,,,,,676.0,1192.0,,,,5319.0,,,,,5319.0,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,3325.0,,,,,,63.9,,,,,,,,224.0,,,,,,,,,,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,,,63.9,,,,,,,,,,63.9,,,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,,,,,,,,,,,,,,,,,,,,,,
148,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,292.0,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,2782.0,,,,,2806.0,734.0,,,5345.0,2785.0,734.0,,734.0,,,,5371.0,,,,,,2804.0,5384.0,,734.0,734.0,1790.0,,,2785.0,2808.0,,,,767.0,5384.0,2804.0,2809.0,,,,5336.0,,,2809.0,,,734.0,5208.0,,2809.0,,1197.0,,,,,1197.0,,,,761.0,134.0,,769.0,,,5384.0,,2804.0,,,,,771.0,2800.0,,,,,,,,,,,,,5382.0,,,,,,,,,,,,,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,,54.7,,,,,,,,,,,,
152,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,3325.0,,,,,,63.9,,,,,,,,,,,,,,,,,,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,5361.0,,,745.0,,5361.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5361.0,244.0,,,,,,,,,734.0,,,,,,745.0,,141.0,,,,5361.0,857.0,139.0,,,676.0,219.0,,,,676.0,141.0,,,,,219.0,,141.0,135.0,734.0,,,,,,,,,,,,,,219.0,,,,,,,734.0,,113.0,,,,,,,,,141.0,,,,,,,,141.0,141.0,,,,,,,,,,,141.0,,,,,,,,,,,,102.0,,,,,102.0,54.7,76.8,,,,,,,,,,,,,,,,76.8,,
154,63.9,,63.9,63.9,63.9,63.9,,,,67.6,,,,63.9,,63.9,58.4,,,,,63.9,63.9,6272.0,,,63.9,,,,,63.9,,,63.9,,,,,,,63.9,,,,,,,,,,,,,,,,,,63.9,,,,,,,,,,,,63.9,,63.9,,,,,,,,,,,,,63.9,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,5363.0,,,745.0,,5363.0,,5361.0,,,,734.0,,,,,,,734.0,,5361.0,5363.0,244.0,,,,,,,,,734.0,,,,,,745.0,,141.0,,,,5363.0,857.0,139.0,,,676.0,220.0,,,,676.0,141.0,,,,,222.0,,141.0,135.0,734.0,,,,,,,,,,,,,,219.0,,,,,,,734.0,,113.0,,,,,,,,,141.0,,,,,,,,141.0,141.0,,,,,,,,,,,141.0,,,,,,,,,,,,102.0,,,,,102.0,54.7,76.8,,,,,,,,,,,,,,,,76.8,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,5339.0,,5393.0,5397.0,5393.0,5393.0,,,,5393.0,,,,2017.0,,5393.0,5393.0,,,,,5397.0,5330.0,63.9,,,5397.0,,,,,5385.0,,,5397.0,,,,,,,5393.0,,,,,,,5393.0,,,,,,,,,,,5397.0,,,,,,,,,,,,5393.0,,5397.0,,,,,,,,,,,,,5393.0,,,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,676.0,,,1197.0,,676.0,,676.0,,,,1192.0,,,,,,,1197.0,,676.0,676.0,739.0,,,,,,,,,1197.0,,,,,,1195.0,,,,,,676.0,1192.0,,,,5321.0,,,,,5319.0,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,,,,1197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,857.0,,,5387.0,,857.0,,857.0,,,,5373.0,,,,,,,5384.0,,857.0,857.0,5147.0,,,,,,,,,5385.0,,,,,,5378.0,,,,,,857.0,5345.0,,,,1197.0,,,,,1197.0,,,,,134.0,,,,,5384.0,,,,,,,,,,,,,,,,,,,,,5384.0,,,,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,,,,,,,,,,,,,,,,87.9,,
